,applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType,min_years_of_experience,min_hourly_salary,max_hourly_salary,min_yearly_salary,max_yearly_salary,required_degree,remote_work,required_skills,simplified_job_title
1100,Be among the first 25 applicants,EXTERNAL,https://careers.boozallen.com/careers/JobDetail?jobId=106107&source=JB-16500,,1403.0,Booz Allen Hamilton,https://www.linkedin.com/company/booz-allen-hamilton?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4098461217,https://www.linkedin.com/jobs/view/data-scientist-at-booz-allen-hamilton-4098461217?trk=public_jobs_topcard-title,"Arlington, VA",4 days ago,,,2024-12-12,"$75,600.00/yr - $172,000.00/yr",IT Services and IT Consulting,Data Scientist,Engineering and Information Technology,5.0,,,75600.0,172000.0,BS,True,"['data exploration', 'data cleaning', 'data analysis', 'data visualization', 'data mining', 'data visualization software', 'R', 'Python', 'SQL', 'NoSQL', 'predictive models', 'quantitative analyses', 'AWS']",Data Scientist
1101,110 applicants,EXTERNAL,https://jobs.ashbyhq.com/patreon/394e3326-8703-4ece-9a7c-ee7a56f66311,"Medical insurance
Vision insurance
Dental insurance
401(k)
Paid maternity leave
Paid paternity leave",3228545.0,Patreon,https://www.linkedin.com/company/patreon?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4095600900,https://www.linkedin.com/jobs/view/senior-data-scientist-ecosystem-at-patreon-4095600900?trk=public_jobs_topcard-title,New York City Metropolitan Area,4 days ago,,,2024-12-12,,"Technology, Information and Internet","Senior Data Scientist, Ecosystem",Engineering and Science,,,,,,,False,"['SQL', 'Python', 'R', 'statistical inference', 'analytical thinking', 'experimentation']",Data Scientist
1102,125 applicants,EXTERNAL,https://careers.google.com/jobs/results/139224207803196102-senior-business-data-scientist/?src=Online/LinkedIn/linkedin_us&utm_source=linkedin&utm_medium=jobposting&utm_campaign=contract,,1441.0,Google,https://www.linkedin.com/company/google?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4078339668,https://www.linkedin.com/jobs/view/senior-business-data-scientist-ai-and-data-engineering-at-google-4078339668?trk=public_jobs_topcard-title,"New York, NY",5 days ago,,,2024-12-11,,"Information Services and Technology, Information and Internet","Senior Business Data Scientist, AI and Data Engineering",Information Technology and Engineering,4.0,0.0,0.0,150000.0,223000.0,MS,True,"['analytics', 'Python', 'R', 'SQL', 'statistical modeling', 'machine learning', 'AI', 'human evaluation']",Data Scientist
1105,109 applicants,EXTERNAL,https://careers.sdggroup.com/jobs/5323622-data-scientist,"Medical insurance
Vision insurance
Dental insurance
401(k)",11040795.0,SDG Group USA,https://www.linkedin.com/company/sdg-group-usa?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4094479376,https://www.linkedin.com/jobs/view/data-scientist-at-sdg-group-usa-4094479376?trk=public_jobs_topcard-title,"Chicago, IL",5 days ago,Emma Clarke,https://www.linkedin.com/in/emma-clarke-67567187,2024-12-11,,Business Consulting and Services,Data Scientist,"Analyst, Business Development, and Consulting",,,,,,,True,"['data science', 'machine learning', 'artificial intelligence', 'data modeling', 'analytics']",Data Scientist
1107,Over 200 applicants,EXTERNAL,https://etsy.wd5.myworkdayjobs.com/Etsy_Careers/job/Brooklyn-New-York/Senior-Data-Scientist\u002d\u002dMarketing-Analytics_JR3987?source=LinkedIn,,67849.0,Etsy,https://www.linkedin.com/company/etsy?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4063026677,https://www.linkedin.com/jobs/view/senior-data-scientist-marketing-analytics-at-etsy-4063026677?trk=public_jobs_topcard-title,"Brooklyn, NY",6 days ago,,,2024-12-11,,Software Development,"Senior Data Scientist, Marketing Analytics",Engineering and Information Technology,4.0,,,136000.0,176000.0,,False,"['data science', 'data analysis', 'marketing', 'measurement techniques', 'SQL', 'R/Python', 'statistical methods', 'data visualization']",Data Scientist
1111,Over 200 applicants,EXTERNAL,https://jobs.lever.co/humansecurity/84213b1e-37d9-4178-a67d-18637ca6b247/apply?source=LinkedIn,,3331055.0,HUMAN,https://www.linkedin.com/company/humansecurityinc?trk=public_jobs_topcard-org-name,Full-time,Entry level,4056135843,https://www.linkedin.com/jobs/view/data-scientist-enterprise-at-human-4056135843?trk=public_jobs_topcard-title,"New York, NY",2 days ago,,,2024-12-14,"$90,000.00/yr - $150,000.00/yr",Computer and Network Security,Data Scientist - Enterprise,Engineering and Information Technology,,,,90000.0,150000.0,,True,"['Python', 'SQL', 'statistical modeling', 'data analysis', 'cross-functional collaboration', 'SDLC']",Data Scientist
1114,133 applicants,EXTERNAL,https://careers.google.com/jobs/results/81200467421340358-staff-data-scientist/?src=Online/LinkedIn/linkedin_us&utm_source=linkedin&utm_medium=jobposting&utm_campaign=contract,,1441.0,Google,https://www.linkedin.com/company/google?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,3960171950,https://www.linkedin.com/jobs/view/staff-data-scientist-product-at-google-3960171950?trk=public_jobs_topcard-title,"New York, NY",2 days ago,,,2024-12-14,"$168,000.00/yr - $252,000.00/yr","Information Services and Technology, Information and Internet","Staff Data Scientist, Product",Information Technology and Engineering,8.0,0.0,0.0,168000.0,252000.0,BS,False,"['analytics', 'statistical analysis', 'coding', 'Python', 'R', 'SQL']",Data Scientist
1122,57 applicants,EXTERNAL,https://playershealth.bamboohr.com/careers/77?src=LinkedIn,,2751757.0,Players Health,https://www.linkedin.com/company/playershealth?trk=public_jobs_topcard-org-name,Full-time,Entry level,4098717378,https://www.linkedin.com/jobs/view/data-scientist-sports-at-players-health-4098717378?trk=public_jobs_topcard-title,"Minneapolis, MN",5 days ago,Emilee Rank,https://www.linkedin.com/in/emileerank,2024-12-11,,Insurance,Data Scientist (Sports),Engineering and Information Technology,5.0,,,,,BS,True,"['statistical analysis', 'machine learning', 'data analysis', 'Python', 'SQL', 'R', 'Databricks', 'data visualization', 'communication', 'team collaboration']",Data Scientist
1123,32 applicants,EXTERNAL,https://www.disneycareers.com/job/-/-/391/73390072848,,1292.0,The Walt Disney Company,https://www.linkedin.com/company/the-walt-disney-company?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4098465817,https://www.linkedin.com/jobs/view/lead-data-scientist-at-the-walt-disney-company-4098465817?trk=public_jobs_topcard-title,"New York, NY",4 days ago,,,2024-12-12,,Entertainment Providers,Lead Data Scientist,Information Technology,7.0,,,159500.0,213900.0,BS,False,"['machine learning', 'data modeling', 'statistical modeling', 'Python', 'SQL', 'data visualization']",Data Scientist
1125,191 applicants,EXTERNAL,https://jobs.lever.co/attentive/d111e932-ce56-4d4a-a9f9-456c23cc4dbf/apply?lever-source=LinkedIn,,27249903.0,Attentive,https://www.linkedin.com/company/attentivehq?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4079611424,https://www.linkedin.com/jobs/view/senior-data-scientist-applied-scientist-ai-products-at-attentive-4079611424?trk=public_jobs_topcard-title,"San Francisco, CA",6 days ago,,,2024-12-10,"$200,000.00/yr - $280,000.00/yr",Advertising Services,"Senior Data Scientist/Applied Scientist, AI Products",Engineering and Information Technology,4.0,,,200000.0,280000.0,Ph.D./M.S./Bachelors,False,"['statistical modeling', 'machine learning', 'data analysis', 'Python', 'SQL', 'experimental design', 'customer modeling']",Data Scientist
1126,84 applicants,EXTERNAL,https://aquila.technology/job/ai-ml-data-scientist/,,2835736.0,Aquila Technology,https://www.linkedin.com/company/aquila-technology-corp-?trk=public_jobs_topcard-org-name,Full-time,Entry level,4088587763,https://www.linkedin.com/jobs/view/ai-ml-data-scientist-at-aquila-technology-4088587763?trk=public_jobs_topcard-title,"Lexington, MA",3 days ago,,,2024-12-13,,Defense & Space,AI / ML Data Scientist,Engineering and Information Technology,5.0,,,,,Bachelor's Degree,False,"['AI', 'ML', 'Data Scientist', 'Python programming', 'Agile Methodologies', 'User interviews', 'DevOps', 'Prototyping', 'UI/UX']",Data Scientist
1127,Over 200 applicants,EXTERNAL,https://careers.caterpillar.com/en/jobs/job/r0000282119-data-scientist-ii/?source=LinkedIn,,2622.0,Caterpillar Inc.,https://www.linkedin.com/company/caterpillar-inc?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4076675355,https://www.linkedin.com/jobs/view/data-scientist-ii-at-caterpillar-inc-4076675355?trk=public_jobs_topcard-title,"Chicago, IL",2 days ago,,,2024-12-14,,Construction and Machinery Manufacturing,Data Scientist II,Engineering and Information Technology,2.0,,,,,BS,True,"['Python', 'SQL', 'Machine Learning', 'Statistical Analysis', 'Data Visualization', 'Natural Language Processing', 'Software Engineering']",Data Scientist
1129,Over 200 applicants,EXTERNAL,https://www.tanium.com/careers/6356081?gh_jid=6356081&gh_src=f0ee6cde1us,,2109024.0,Tanium,https://www.linkedin.com/company/tanium?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4064764737,https://www.linkedin.com/jobs/view/data-scientist-at-tanium-4064764737?trk=public_jobs_topcard-title,United States,18 hours ago,,,2024-12-17,"$135,000.00/yr - $410,000.00/yr",IT Services and IT Consulting,Data Scientist,Engineering and Information Technology,8.0,64.0,197.12,135000.0,410000.0,BS,False,"['data analysis', 'machine learning', 'mathematical concepts', 'problem-solving', 'collaboration']",Data Scientist
1130,71 applicants,EXTERNAL,https://thehartford.wd5.myworkdayjobs.com/Careers_External/job/Hartford-CT/Data-Scientist_R2419122?source=LinkedIn_Job_Posting,"Medical insurance
Vision insurance
Dental insurance
401(k)
Paid maternity leave
Student loan assistance
Disability insurance
Commuter benefits
Tuition assistance
Paid paternity leave",2467.0,The Hartford,https://www.linkedin.com/company/the-hartford?trk=public_jobs_topcard-org-name,Full-time,Entry level,4101201902,https://www.linkedin.com/jobs/view/data-scientist-at-the-hartford-4101201902?trk=public_jobs_topcard-title,"Hartford, CT",10 hours ago,,,2024-12-17,"$87,120.00/yr - $130,680.00/yr",Financial Services and Insurance,Data Scientist,Engineering and Information Technology,5.0,,,87120.0,130680.0,MS,True,"['statistical modeling', 'machine learning', 'Python', 'R', 'SQL', 'Unix', 'Git', 'Shiny', 'R Markdown']",Data Scientist
1133,135 applicants,EXTERNAL,https://careers.micron.com/careers/job/25737964?src=JB-12600&domain=micron.com&utm_source=linkedin,,3690.0,Micron Technology,https://www.linkedin.com/company/micron-technology?trk=public_jobs_topcard-org-name,Full-time,Internship,4096194464,https://www.linkedin.com/jobs/view/intern-data-scientist-at-micron-technology-4096194464?trk=public_jobs_topcard-title,"Boise, ID",6 days ago,,,2024-12-10,,"Computer Hardware Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Semiconductor Manufacturing",Intern - Data Scientist,Other,,,,,,MS,False,"['data science', 'predictive models', 'machine learning', 'statistical analysis', 'data mining', 'data visualization', 'generative AI', 'Python', 'R', 'SQL', 'data cleansing']",Intern
1135,76 applicants,EXTERNAL,https://jsv3.recruitics.com/redirect?rx_cid=3239&rx_jobId=a1KDp00000E2L3XMAV&rx_url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F1003371338145437%2F%3Frx_campaign%3DLinkedin1%26rx_ch%3Dconnector%26rx_group%3D126320%26rx_job%3Da1KDp00000E2L3XMAV%26rx_medium%3Dpost%26rx_r%3Dnone%26rx_source%3DLinkedin%26rx_ts%3D20241217T001201Z%26rx_vp%3Dslots%26utm_campaign%3DJob%252Bboard%26utm_medium%3Djobs%26utm_source%3DLIpaid,,10667.0,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4064161574,https://www.linkedin.com/jobs/view/data-scientist-infra-capacity-planning-leadership-at-meta-4064161574?trk=public_jobs_topcard-title,"Menlo Park, CA",1 day ago,,,2024-12-16,"$253,000.00/yr - $314,000.00/yr","Technology, Information and Internet","Data Scientist, Infra Capacity Planning (Leadership)",Engineering and Information Technology,12.0,,,253000.0,314000.0,BS,False,"['data analysis', 'data mining', 'quantitative analysis', 'cloud computing', 'infrastructure planning']",Data Scientist
1138,31 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/marketing-measurement-data-scientist%C2%A0-at-us-tech-solutions-4094479599?trk=public_jobs_topcard-title,,27292.0,US Tech Solutions,https://www.linkedin.com/company/us-tech-solutions?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4094479599,https://www.linkedin.com/jobs/view/marketing-measurement-data-scientist%C2%A0-at-us-tech-solutions-4094479599?trk=public_jobs_topcard-title,"New York, NY",5 days ago,,,2024-12-11,$118.00/hr - $118.00/hr,Information Services,Marketing Measurement Data Scientist,Marketing and Information Technology,8.0,,,,,BA/BS,False,"['Data science models', 'Media measurement methodologies', 'SQL', 'Python', 'Marketing-specific data science']",Data Scientist
1139,29 applicants,EXTERNAL,https://torchtechnologies.hua.hrsmart.com/hr/ats/Posting/view/6754,,618734.0,"Torch Technologies, Inc.",https://www.linkedin.com/company/torch-technologies-inc.?trk=public_jobs_topcard-org-name,Contract,Entry level,4100027467,https://www.linkedin.com/jobs/view/junior-level-data-scientist-usspacecom-at-torch-technologies-inc-4100027467?trk=public_jobs_topcard-title,"Colorado Springs, CO",3 days ago,,,2024-12-13,,Defense and Space Manufacturing,Junior Level Data Scientist (USSPACECOM),Engineering and Information Technology,5.0,,,110000.0,130000.0,BS,False,"['data analysis', 'data mining', 'statistical analysis', 'data processing', 'database programming', 'data transformation', 'Python', 'R', 'SQL', 'machine learning', 'NLP', 'cloud technology', 'CI/CD', 'data security', 'Agile Development', 'data visualization', 'communication']",Data Scientist
1140,Be among the first 25 applicants,EXTERNAL,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25037&siteid=5010&jobId=779717,,1319.0,Lockheed Martin,https://www.linkedin.com/company/lockheed-martin?trk=public_jobs_topcard-org-name,Part-time,Entry level,4102798997,https://www.linkedin.com/jobs/view/data-scientist-clearance-required-hybrid-telework-at-lockheed-martin-4102798997?trk=public_jobs_topcard-title,"Annapolis Junction, MD",1 day ago,,,2024-12-16,,Defense and Space Manufacturing,Data Scientist - Clearance Required (HYBRID TELEWORK),Engineering and Information Technology,2.0,,,114100.0,247300.0,BS/MS/PHD,True,"['Data science', 'machine learning', 'DataFrames', 'Pandas', 'Spark', 'SME input', 'data visualization', 'PySpark', 'cloud', 'Azure', 'AWS']",Data Scientist
1144,Over 200 applicants,EXTERNAL,https://jobs.ashbyhq.com/tonal/89e6bad6-dfce-45a5-9000-c77906b407dd?utm_source=brDVkpkEaX,,16164526.0,Tonal,https://www.linkedin.com/company/tonal-strong?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4082882514,https://www.linkedin.com/jobs/view/senior-data-scientist-analytics-at-tonal-4082882514?trk=public_jobs_topcard-title,San Francisco Bay Area,3 days ago,,,2024-12-14,"$136,000.00/yr - $190,000.00/yr",Wellness and Fitness Services,"Senior Data Scientist, Analytics",Engineering and Information Technology,5.0,,,136000.0,190000.0,BS/MS,False,"['data analysis', 'SQL', 'Python', 'Pandas', 'statistical methods', 'data modeling', 'machine learning', 'Looker', 'Databricks', 'Snowflake']",Data Scientist
1146,Be among the first 25 applicants,EXTERNAL,https://www.amazon.jobs/jobs/2818750/data-scientist-vehicle-engineering-testing-reliability?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid,,1586.0,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4098889387,https://www.linkedin.com/jobs/view/data-scientist-vehicle-engineering-testing-reliability-at-amazon-4098889387?trk=public_jobs_topcard-title,"Detroit, MI",5 days ago,,,2024-12-12,"$125,500.00/yr - $212,800.00/yr",Software Development,"Data Scientist, Vehicle Engineering, Testing, Reliability",Engineering and Information Technology,3.0,,,125500.0,212800.0,,False,"['data scientist', 'data querying', 'scripting language', 'statistical software', 'machine learning', 'data analysis', 'simulation tools']",Data Scientist
1149,Over 200 applicants,EXTERNAL,https://manh.wd5.myworkdayjobs.com/en-US/External/job/Atlanta-GA/Data-Scientist_14981?source=LinkedIn,,4376.0,Manhattan Associates,https://www.linkedin.com/company/manhattan-associates?trk=public_jobs_topcard-org-name,Full-time,Entry level,3599538609,https://www.linkedin.com/jobs/view/data-scientist-at-manhattan-associates-3599538609?trk=public_jobs_topcard-title,"Atlanta, GA",5 days ago,,,2024-12-11,,"Software Development, IT Services and IT Consulting, and Transportation, Logistics, Supply Chain and Storage",Data Scientist,Engineering and Information Technology,3.0,,,,,MS,False,"['Data Science', 'Machine Learning', 'Statistical Analysis', 'Python', 'SQL', 'Data Visualization', 'Data Wrangling', 'Data Storytelling']",Data Scientist
1150,Be among the first 25 applicants,EXTERNAL,https://seagatecareers.com/job/Fremont-Senior-Engineer%252C-AI-ML-Data-Scientist-for-Recording-Physics-%2528Early-Career%2529-CA-94536/1205773000/?feedId=326100&utm_campaign=Seagate_LinkedIn&source=APPLICANT_SOURCE-3-387&utm_source=LinkedInJobPostings,,2868.0,Seagate Technology,https://www.linkedin.com/company/seagate-technology?trk=public_jobs_topcard-org-name,Internship,Not Applicable,4102112337,https://www.linkedin.com/jobs/view/senior-engineer-ai-ml-data-scientist-for-recording-physics-early-career-at-seagate-technology-4102112337?trk=public_jobs_topcard-title,"Fremont, CA",7 hours ago,,,2024-12-17,"$98,467.20/yr - $170,501.77/yr","Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting","Senior Engineer, AI-ML Data Scientist for Recording Physics (Early Career)",Engineering,,,,98467.0,170501.0,MS,False,"['Data Science', 'Data Analytical', 'Programming', 'Data analysis', 'Communication']",Data Scientist
1151,Be among the first 25 applicants,EXTERNAL,https://orbisoperations.pinpointhq.com/en/postings/1418bd96-2484-4717-b72f-01bcda8e182d,,11213376.0,Orbis,https://www.linkedin.com/company/orbisoperations?trk=public_jobs_topcard-org-name,Full-time,Entry level,4098445685,https://www.linkedin.com/jobs/view/data-scientist-at-orbis-4098445685?trk=public_jobs_topcard-title,"McLean, VA",4 days ago,,,2024-12-12,,Government Relations,Data Scientist,Engineering and Information Technology,5.0,,,,,BS,False,"['data analysis', 'data visualization', 'programming', 'quantitative research', 'qualitative research', 'ETL processes', 'communication skills', 'performance measurement', 'data manipulation', 'stakeholder engagement', 'technical briefings', 'cloud computing', 'statistical analysis', 'machine learning']",Data Scientist
1152,70 applicants,EXTERNAL,https://td.wd3.myworkdayjobs.com/fr-CA/TD_Bank_Careers/job/Mount-Laurel-New-Jersey/Data-Scientist-II_R_1387628,,2775.0,TD,https://ca.linkedin.com/company/td?trk=public_jobs_topcard-org-name,Full-time,Entry level,4096948826,https://www.linkedin.com/jobs/view/data-scientist-ii-at-td-4096948826?trk=public_jobs_topcard-title,"Mount Laurel, NJ",9 hours ago,,,2024-12-17,,Banking,Data Scientist II,Engineering and Information Technology,3.0,36.0,60.0,76128.0,124800.0,BS/MS,False,"['data wrangling', 'data visualization', 'statistical inference', 'programming', 'Python', 'business acumen', 'collaboration']",Data Scientist
1154,29 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/staff-data-scientist-software-engineer-at-anode-technology-company-4098736074?trk=public_jobs_topcard-title,"Medical insurance
Vision insurance
Dental insurance
Paid maternity leave
Paid paternity leave",104995034.0,Anode Technology Company,https://www.linkedin.com/company/anode-technology-company?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4098736074,https://www.linkedin.com/jobs/view/staff-data-scientist-software-engineer-at-anode-technology-company-4098736074?trk=public_jobs_topcard-title,"San Francisco, CA",5 days ago,,,2024-12-11,"$150,000.00/yr - $230,000.00/yr",Services for Renewable Energy,Staff Data Scientist & Software Engineer,Engineering,7.0,,,,,MS,False,"['modeling', 'simulation', 'SQL', 'database design', 'production code', 'development roadmaps', 'communication']",Data Scientist
1155,Be among the first 25 applicants,EXTERNAL,https://cmp.jobs/jobs/2989394711-lead-data-scientist?glo_camp=1961&glo_type=CPC&glo_ad_type=4&glo_group=80&glo_src_id=219&export_type=GLO_XML&DL=yes&vc=0.26&p3=80&export_v=2&DL=1,,1208183.0,Straive,https://sg.linkedin.com/company/straive_?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4101871716,https://www.linkedin.com/jobs/view/lead-data-scientist-at-straive-4101871716?trk=public_jobs_topcard-title,"Nashville, TN",1 day ago,,,2024-12-16,,IT Services and IT Consulting,Lead Data Scientist,Engineering and Information Technology,8.0,,,,,,False,"['CPG Domain', 'demand forecasting', 'revenue management', 'pricing models', 'business problems', 'exploratory analysis', 'Machine Learning', 'Advanced Analytics', 'textual data', 'Semantic model', 'NER', 'pre-trained models', 'Deep learning', 'NLP', 'NLG', 'NLU', 'PyTorch', 'Tensor Flow', 'BERT', 'Langchain', 'GPT', 'Open CV', 'Gen AI models', 'Mistral', 'Falcon', 'Llama 2', 'GPT 3.5', 'GPT 4', 'Prompt Engineering', 'Azure services', 'client engagement', 'Linear Regression', 'gradient descent', 'Logistic Regression', 'Forecasting', 'Cluster analysis', 'Decision trees', 'Linear Optimization', 'Text Mining', 'NLP models', 'Python', 'SQL', 'TensorFlow', 'language semantic concepts', 'data standardization']",Data Scientist
1156,Over 200 applicants,EXTERNAL,https://jobs.lever.co/voleon/baf7d70e-1f68-4e77-940f-33afd17c0dae/apply?source=LinkedIn,,2700263.0,The Voleon Group,https://www.linkedin.com/company/voleon-capital-management?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,3984726413,https://www.linkedin.com/jobs/view/senior-data-scientist-new-york-at-the-voleon-group-3984726413?trk=public_jobs_topcard-title,"New York, United States",1 day ago,,,2024-12-15,,Financial Services,Senior Data Scientist (New York),Engineering and Information Technology,3.0,,,190000.0,230000.0,BS/MS,True,"['statistical methods', 'data analysis', 'SQL', 'Pandas', 'R', 'bash', 'Unix', 'git']",Data Scientist
1158,Over 200 applicants,EXTERNAL,https://careers.roblox.com/jobs/6070785?gh_jid=6070785&gh_src=da92d0c91,,147977.0,Roblox,https://www.linkedin.com/company/roblox?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,3959955077,https://www.linkedin.com/jobs/view/data-scientist-senior-data-scientist-discovery-experience-at-roblox-3959955077?trk=public_jobs_topcard-title,"San Mateo, CA",18 hours ago,,,2024-12-17,"$200,740.00/yr - $253,430.00/yr",Software Development,Data Scientist / Senior Data Scientist - Discovery Experience,Engineering and Information Technology,4.0,,,200740.0,253430.0,MS,False,"['data science', 'statistics', 'causal inference', 'experimental design', 'SQL', 'R', 'Python', 'data visualization', 'large datasets', 'Spark', 'Hadoop', 'Flink', 'consumer-facing product']",Data Scientist
1160,170 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/senior-data-scientist-senior-machine-learning-engineer-at-stealth-ai-fintech-startup-4096488582?trk=public_jobs_topcard-title,,102882994.0,Stealth AI FinTech Startup,https://www.linkedin.com/company/stealth-ai-fintech?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4096488582,https://www.linkedin.com/jobs/view/senior-data-scientist-senior-machine-learning-engineer-at-stealth-ai-fintech-startup-4096488582?trk=public_jobs_topcard-title,United States,5 days ago,,,2024-12-11,,Software Development,Senior Data Scientist / Senior Machine Learning Engineer,Engineering and Information Technology,8.0,,,,,MS/PhD,True,"['Machine Learning', 'Predictive Modeling', 'Data Analysis', 'Python', 'R', 'Scala', 'TensorFlow', 'PyTorch', 'scikit-learn', 'AWS', 'Azure', 'Google Cloud']",Data Scientist
1161,Be among the first 25 applicants,EXTERNAL,https://careers.leidos.com/jobs/15367700-middle-data-scientist?tm_job=R-00149985&tm_event=view&tm_company=2502&bid=56,,2973906.0,Leidos,https://www.linkedin.com/company/leidos?trk=public_jobs_topcard-org-name,Full-time,Entry level,4101786554,https://www.linkedin.com/jobs/view/middle-data-scientist-at-leidos-4101786554?trk=public_jobs_topcard-title,"Springfield, VA",2 days ago,,,2024-12-15,"$72,150.00/yr - $130,425.00/yr",IT Services and IT Consulting,Middle Data Scientist,Engineering and Information Technology,2.0,0.0,0.0,72150.0,130425.0,BA/MS,False,"['data analysis', 'data collection', 'programming', 'Python', 'Tableau', 'SQL', 'geospatial data', 'data cleansing', 'cloud architecture', 'Dev Ops', 'digital cartography', 'GIS']",Data Scientist
1162,Over 200 applicants,EXTERNAL,https://recruiting2.ultipro.com/BLU1014BLB/JobBoard/44031a56-0218-42d0-97df-e385e486af12/OpportunityDetail?opportunityId=076f1c55-cbfd-42ec-90cb-66e9114c6828&source=LinkedIn&utm_source=LINKEDIN,,846107.0,Bluestem Brands,https://www.linkedin.com/company/bluestem-brands?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4062886974,https://www.linkedin.com/jobs/view/data-scientist-at-bluestem-brands-4062886974?trk=public_jobs_topcard-title,"Eden Prairie, MN",3 days ago,,,2024-12-13,,"Transportation, Logistics, Supply Chain and Storage, Retail, and Retail Apparel and Fashion",Data Scientist,Engineering and Information Technology,4.0,,,,,BS,False,"['data science', 'analytics', 'Python', 'R', 'Spark', 'Scala', 'SQL', 'dimensionality reduction', 'feature extraction']",Data Scientist
1165,28 applicants,EXTERNAL,https://careers.google.com/jobs/results/83080206599758534-senior-data-scientist/?src=Online/LinkedIn/linkedin_us&utm_source=linkedin&utm_medium=jobposting&utm_campaign=contract,,1441.0,Google,https://www.linkedin.com/company/google?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4096136671,https://www.linkedin.com/jobs/view/senior-data-scientist-research-ads-metrics-at-google-4096136671?trk=public_jobs_topcard-title,"New York, NY",6 days ago,,,2024-12-10,"$150,000.00/yr - $223,000.00/yr","Information Services and Technology, Information and Internet","Senior Data Scientist, Research, Ads Metrics",Information Technology and Engineering,5.0,,,150000.0,223000.0,MS,True,"['analytics', 'coding', 'statistical analysis', 'data mining', 'model evaluation']",Data Scientist
1167,36 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/lead-data-scientist-at-brooksource-4102096690?trk=public_jobs_topcard-title,"Medical insurance
Vision insurance
Dental insurance",18476.0,Brooksource,https://www.linkedin.com/company/brooksource?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4102096690,https://www.linkedin.com/jobs/view/lead-data-scientist-at-brooksource-4102096690?trk=public_jobs_topcard-title,"New York, NY",8 hours ago,,,2024-12-17,$70.00/hr - $80.00/hr,"IT Services and IT Consulting, Technology, Information and Media, and Broadcast Media Production and Distribution",Lead Data Scientist,Analyst and General Business,4.0,,,,,BA/BS,False,"['Ads experimentation', 'experiment design', 'statistics', 'analytics', 'data analysis', 'Python', 'R', 'SQL', 'communication']",Data Scientist
1168,Be among the first 25 applicants,EXTERNAL,https://grnh.se/03f6e9813us,,10290386.0,Tomorrow.io,https://www.linkedin.com/company/tomorrow-io?trk=public_jobs_topcard-org-name,Full-time,Entry level,4101292681,https://www.linkedin.com/jobs/view/atmospheric-data-scientist-at-tomorrow-io-4101292681?trk=public_jobs_topcard-title,"Golden, CO",3 hours ago,,,2024-12-17,"$135,000.00/yr - $165,000.00/yr","Technology, Information and Internet",Atmospheric Data Scientist,Engineering and Information Technology,3.0,,,135000.0,165000.0,"Graduate degree in atmospheric science, meteorology or related field",True,"['machine learning', 'atmospheric sciences', 'deep learning', 'meteorological data', 'cloud environments', 'communication skills', 'project management']",Data Scientist
